"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"ph-road-safety-logical-model.oneiss.patient.address.text","ph-road-safety-logical-model.oneiss.patient.address.text","","","",0,1,"","","Y","string {[]} {[]}
","Text representation of the address","Specifies the entire address as it should be displayed e.g. on a postal label. This may be provided instead of or as well as the specific parts.","Can provide both a text representation and parts. Applications updating an address SHALL ensure that  when both text and parts are present,  no content is included in the text that isn't found in a part.","A renderable, unencoded form.","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""137 Nowhere Street, Erewhon 9132""/>","","",,,,,"",,,,"Address.text",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.line","ph-road-safety-logical-model.oneiss.patient.address.line","","","",0,*,"","","Y","string {[]} {[]}
","House No. and Street (MDS125)","House No. and Street (MDS125)","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""137 Nowhere Street""/>","","",,,,,"",,,,"Address.line",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.city","ph-road-safety-logical-model.oneiss.patient.address.city","","Municpality
","",0,1,"","","Y","string {[]} {[]}
","Name of city, town etc.","The name of the city, town, suburb, village or other community or delivery center.","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""Erewhon""/>","","",,,,,"",,,,"Address.city",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.district","ph-road-safety-logical-model.oneiss.patient.address.district","","County
","",0,1,"","","Y","string {[]} {[]}
","District name (aka county)","The name of the administrative area (county).","District is sometimes known as county, but in some regions 'county' is used in place of city (municipality), so county name should be conveyed in city instead.","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""Madison""/>","","",,,,,"",,,,"Address.district",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.state","ph-road-safety-logical-model.oneiss.patient.address.state","","Province
Territory","",0,1,"","","Y","string {[]} {[]}
","Sub-unit of country (abbreviations ok)","Sub-unit of a country with limited sovereignty in a federally organized country. A code may be used if codes are in common use (e.g. US 2 letter state codes).","","","","","","","","","",,,,,"",,,,"Address.state",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.postalCode","ph-road-safety-logical-model.oneiss.patient.address.postalCode","","Zip
","",0,1,"","","Y","string {[]} {[]}
","Postal code for area","A postal code designating a region defined by the postal service.","","","","","","","<valueString xmlns=""http://hl7.org/fhir"" value=""9132""/>","","",,,,,"",,,,"Address.postalCode",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.country","ph-road-safety-logical-model.oneiss.patient.address.country","","","",0,1,"","","Y","string {[]} {[]}
","Country (e.g. can be ISO 3166 2 or 3 letter code)","Country - a nation as commonly understood or generally accepted.","ISO 3166 3 letter codes can be used in place of a human readable country name.","","","","","","","","",,,,,"",,,,"Address.country",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.period","ph-road-safety-logical-model.oneiss.patient.address.period","","","",0,1,"","","Y","Period {[]} {[]}
","Time period when address was/is in use","Time period when address was/is in use.","","Allows addresses to be placed in historical context.","","","","","<valuePeriod xmlns=""http://hl7.org/fhir"">
  <start value=""2010-03-23""/>
  <end value=""2010-07-01""/>
</valuePeriod>","","",,,,,"",,,,"Address.period",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.patient.address.barangay","ph-road-safety-logical-model.oneiss.patient.address.barangay","","","",0,1,"","","","Identifier {[]} {[]}
","Barangay (MDS126)","Barangay (MDS126)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.oneiss.patient.address.barangay",0,1,"",""
"ph-road-safety-logical-model.oneiss.patient.address.cityMunicipality","ph-road-safety-logical-model.oneiss.patient.address.cityMunicipality","","","",0,1,"","","","Identifier {[]} {[]}
","City/Municipality (MDS127)","City/Municipality (MDS127)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.oneiss.patient.address.cityMunicipality",0,1,"",""
"ph-road-safety-logical-model.oneiss.patient.address.province","ph-road-safety-logical-model.oneiss.patient.address.province","","","",0,1,"","","","Identifier {[]} {[]}
","Province (MDS128)","Province (MDS128)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.oneiss.patient.address.province",0,1,"",""
"ph-road-safety-logical-model.oneiss.patient.address.region","ph-road-safety-logical-model.oneiss.patient.address.region","","","",0,1,"","","","Identifier {[]} {[]}
","Region (MDS129)","Region (MDS129)","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.oneiss.patient.address.region",0,1,"",""
"ph-road-safety-logical-model.oneiss.encounter","ph-road-safety-logical-model.oneiss.encounter","","","",0,1,"","","","BackboneElement {[]} {[]}
","Encounter","Encounter","","","","","","","","","",,,,,"",,,,"ph-road-safety-logical-model.oneiss.encounter",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"ph-road-safety-logical-model.oneiss.encounter.id","ph-road-safety-logical-model.oneiss.encounter.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"ph-road-safety-logical-model.oneiss.encounter.extension","ph-road-safety-logical-model.oneiss.encounter.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"ph-road-safety-logical-model.oneiss.encounter.modifierExtension","ph-road-safety-logical-model.oneiss.encounter.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
